o_cbg,d_cbg,flow_w,Predict_flow
270530267104.0,270530001021.0,2.0,0.0
270530219001.0,270530257011.0,2.0,0.0
270530267104.0,270530266062.0,2.0,0.0
270530268163.0,270030508112.0,2.0,0.0
270530239012.0,270530237001.0,3.0,0.0
270530269031.0,270530267105.0,2.0,0.0
270370607171.0,270370601031.0,2.0,0.0
271230305002.0,271230308004.0,2.0,0.0
270530240041.0,270190906011.0,3.0,0.0
270190907021.0,271390803021.0,2.0,0.0
270190905011.0,270530262053.0,2.0,0.0
271230334001.0,271230321001.0,2.0,0.0
270030505011.0,270030508063.0,2.0,0.0
270030502341.0,270030508074.0,2.0,0.0
270530001011.0,270530202003.0,2.0,0.0
270030506093.0,270030506051.0,6.0,0.0
270370605034.0,270370605062.0,3.0,0.0
270030511012.0,270030508112.0,2.0,0.0
270030508161.0,270030516001.0,3.0,0.0
270030501102.0,270030508183.0,3.0,0.0
270530265144.0,270530269091.0,2.0,0.0
270530251002.0,271230331001.0,2.0,0.0
270030508161.0,271230407051.0,3.0,0.0
270030507044.0,270030506022.0,2.0,0.0
270530083002.0,270530083001.0,2.0,4.0
270030508112.0,270530267105.0,4.0,0.0
270530256033.0,270190907012.0,2.0,0.0
270530229014.0,270530220001.0,2.0,0.0
271230305003.0,271230308002.0,4.0,0.0
271630710011.0,271630710102.0,5.0,0.0
270370607451.0,271390802034.0,2.0,0.0
271390803011.0,270190904012.0,2.0,0.0
270190903013.0,270190904012.0,2.0,0.0
270370603011.0,270370601052.0,2.0,0.0
270030502331.0,270030502291.0,6.0,0.0
270370607451.0,271390811003.0,4.0,0.0
270370607102.0,270370609043.0,2.0,0.0
270370607132.0,270370608203.0,2.0,0.0
270030508082.0,270030502082.0,2.0,0.0
270370608151.0,270370608211.0,2.0,0.0
270530268183.0,270530265092.0,2.0,0.0
270030502204.0,270030506071.0,2.0,0.0
270030506051.0,270030501161.0,2.0,0.0
270530215034.0,270530208043.0,2.0,0.0
271230305003.0,271630709111.0,2.0,0.0
271230325003.0,270030512032.0,2.0,0.0
271230402002.0,271630702031.0,3.0,0.0
270370607211.0,270370607271.0,3.0,0.0
270370601051.0,270370602022.0,2.0,13.0
270030502103.0,270030510023.0,2.0,0.0
270370607441.0,270370608112.0,2.0,0.0
270370607251.0,270530240051.0,2.0,0.0
271230315002.0,271230424011.0,2.0,0.0
271230411032.0,271230413022.0,2.0,0.0
270370607112.0,270370607393.0,4.0,0.0
271630714001.0,271630710061.0,3.0,0.0
270370607171.0,270030502331.0,2.0,0.0
270030502222.0,270030507061.0,2.0,0.0
270370608231.0,270370608113.0,10.0,0.0
270530212002.0,270530001021.0,0.0,4.0
270530213001.0,270530213002.0,0.0,2.0
270530213001.0,270530213003.0,0.0,1.0
270530213001.0,270530214003.0,0.0,2.0
270530213001.0,270530212001.0,0.0,2.0
270030507104.0,270030511014.0,0.0,25.0
270030507104.0,270530268105.0,0.0,2.0
270030507104.0,270530268143.0,0.0,10.0
270030507104.0,270530268144.0,0.0,5.0
270030507104.0,270530268165.0,0.0,2.0
270030507104.0,270530268201.0,0.0,7.0
270030507104.0,270530268202.0,0.0,5.0
270030507104.0,270530268221.0,0.0,3.0
270030507104.0,270530268222.0,0.0,24.0
270030507104.0,270530268203.0,0.0,26.0
270030507104.0,270530268114.0,0.0,11.0
270030507104.0,270530268102.0,0.0,2.0
270030507104.0,270530268223.0,0.0,5.0
270030507104.0,270530268233.0,0.0,4.0
270030507104.0,270530268231.0,0.0,12.0
271230306022.0,271230311003.0,0.0,10.0
270530204004.0,270530203012.0,0.0,1.0
270530204004.0,270530203032.0,0.0,3.0
270530215022.0,270530266121.0,0.0,2.0
270530215031.0,270530215032.0,0.0,8.0
270530215031.0,270530215042.0,0.0,3.0
270530215031.0,270530265103.0,0.0,5.0
270530215033.0,270530266121.0,0.0,3.0
270030502291.0,270030502161.0,0.0,2.0
270030502292.0,271230407061.0,0.0,2.0
271230307023.0,271230307025.0,0.0,2.0
270530205002.0,270530206002.0,0.0,1.0
270530207003.0,270530203032.0,0.0,4.0
270530208012.0,270530215012.0,0.0,4.0
270530208012.0,270530268161.0,0.0,7.0
270530208012.0,270530268076.0,0.0,5.0
270530208041.0,270530207001.0,0.0,2.0
270530208041.0,270530207002.0,0.0,2.0
270530208041.0,270530207004.0,0.0,3.0
270530208041.0,270530208043.0,0.0,4.0
270530208041.0,270530268075.0,0.0,2.0
270530208041.0,270530268093.0,0.0,4.0
270530208041.0,270530268184.0,0.0,2.0
270530208041.0,270530268192.0,0.0,6.0
270370608121.0,270370608181.0,0.0,2.0
270530011001.0,270530011002.0,0.0,2.0
270530017002.0,270530024002.0,0.0,1.0
271230339001.0,271230327002.0,0.0,2.0
270530027001.0,270531028002.0,0.0,4.0
270530032002.0,270530032001.0,0.0,2.0
270530059011.0,271630702053.0,0.0,5.0
270370606032.0,270370606034.0,0.0,4.0
270370606032.0,270370606033.0,0.0,5.0
270370601053.0,271230425031.0,0.0,1.0
270370601053.0,271630711021.0,0.0,4.0
270370601053.0,271230374032.0,0.0,1.0
270370601052.0,271230318013.0,0.0,1.0
270370604011.0,271630710031.0,0.0,1.0
270370605061.0,270370605021.0,0.0,2.0
270370605061.0,271630710033.0,0.0,2.0
270370605061.0,270370604012.0,0.0,12.0
270370605061.0,270370604022.0,0.0,3.0
270370605061.0,270370604024.0,0.0,4.0
270370605022.0,270370605021.0,0.0,7.0
270370605092.0,270370605091.0,0.0,7.0
270370605071.0,270370605072.0,0.0,32.0
270370605071.0,270370605033.0,0.0,2.0
270370605071.0,271630713002.0,0.0,4.0
270370605071.0,270370605032.0,0.0,11.0
270370605071.0,270370605093.0,0.0,11.0
270370605051.0,270370605055.0,0.0,4.0
270370605051.0,271630712091.0,0.0,8.0
270370605051.0,271630710123.0,0.0,1.0
270370605051.0,271630710141.0,0.0,12.0
270370605051.0,271630711012.0,0.0,5.0
270370605051.0,271630712081.0,0.0,5.0
270370605051.0,271630713002.0,0.0,20.0
270370605051.0,271630711021.0,0.0,9.0
270370605051.0,270370605053.0,0.0,15.0
270370601043.0,271230318021.0,0.0,3.0
270370608112.0,270370608181.0,0.0,7.0
270370608112.0,270370608182.0,0.0,1.0
270370608113.0,270370608261.0,0.0,14.0
270370608113.0,270370608221.0,0.0,9.0
270370608113.0,270370608252.0,0.0,11.0
270370608113.0,270370608291.0,0.0,5.0
270370608113.0,270370608232.0,0.0,2.0
270370607414.0,270370608111.0,0.0,15.0
270370607414.0,270370608192.0,0.0,7.0
270370607414.0,270370608182.0,0.0,7.0
270370608213.0,270370608212.0,0.0,9.0
270370607481.0,270530253011.0,0.0,2.0
270370607481.0,270530253012.0,0.0,1.0
270370607481.0,270530253013.0,0.0,6.0
270370607481.0,270530253021.0,0.0,6.0
270370601012.0,271230318012.0,0.0,1.0
270370601012.0,271230346023.0,0.0,7.0
270370601012.0,271230372001.0,0.0,7.0
270370603021.0,271630710031.0,0.0,6.0
270370603021.0,270370603014.0,0.0,2.0
270370607391.0,271390802053.0,0.0,10.0
270370607351.0,270370607353.0,0.0,5.0
270370607351.0,270370607503.0,0.0,1.0
270370607351.0,270370607352.0,0.0,1.0
270370605084.0,270370610092.0,0.0,50.0
270370605084.0,270370605083.0,0.0,3.0
270370605084.0,270370610031.0,0.0,29.0
270370607503.0,270370609071.0,0.0,114.0
270370607503.0,270370608174.0,0.0,23.0
270370607503.0,270370608263.0,0.0,60.0
270370607503.0,270370609051.0,0.0,5.0
270370607503.0,270370610041.0,0.0,7.0
270370607503.0,270370610071.0,0.0,106.0
270370607251.0,270370607503.0,0.0,109.0
270370607251.0,270370607252.0,0.0,10.0
270370607251.0,270530118001.0,0.0,3.0
270370607251.0,270530121013.0,0.0,2.0
270370607162.0,270370607312.0,0.0,9.0
270370607162.0,270370607354.0,0.0,5.0
270370607162.0,270370607501.0,0.0,25.0
270370607162.0,270370607333.0,0.0,14.0
270370607162.0,270370608251.0,0.0,2.0
270370601023.0,271230369001.0,0.0,5.0
270370605052.0,271630707012.0,0.0,7.0
270370605052.0,271630710182.0,0.0,52.0
270370605052.0,271630710171.0,0.0,9.0
270370605052.0,271630710181.0,0.0,191.0
270370605052.0,271630712072.0,0.0,30.0
270370605052.0,271630712071.0,0.0,17.0
270370605052.0,271630712082.0,0.0,10.0
270370605052.0,271630712092.0,0.0,22.0
270370605052.0,271630712061.0,0.0,74.0
270370605052.0,271630712083.0,0.0,6.0
270370605052.0,270370610012.0,0.0,42.0
270370605052.0,271630711023.0,0.0,25.0
270370605052.0,270370614021.0,0.0,30.0
270370605052.0,270370614022.0,0.0,16.0
270370605052.0,270370614012.0,0.0,18.0
270370607172.0,270370605081.0,0.0,12.0
270370607172.0,270370607303.0,0.0,8.0
270370607172.0,270370605082.0,0.0,2.0
270370607172.0,270370605083.0,0.0,4.0
270370607172.0,271630714002.0,0.0,6.0
270370607431.0,270370608251.0,0.0,3.0
271630710122.0,271630710123.0,0.0,7.0
271630710122.0,271630710121.0,0.0,10.0
271630710153.0,271630710151.0,0.0,2.0
270030502203.0,270030501154.0,0.0,2.0
271230307031.0,271230307032.0,0.0,8.0
270531255001.0,270530254013.0,0.0,6.0
270530120014.0,270531114004.0,0.0,2.0
270530203021.0,270530203012.0,0.0,3.0
270030502081.0,270030502251.0,0.0,9.0
270030502081.0,270030501141.0,0.0,29.0
270030502081.0,270030501154.0,0.0,9.0
270030502331.0,271630701043.0,0.0,11.0
270030502331.0,271630701053.0,0.0,5.0
270030502331.0,271630702052.0,0.0,2.0
270030502331.0,271630701042.0,0.0,8.0
270030502331.0,271630701052.0,0.0,12.0
270030502331.0,271630701062.0,0.0,2.0
270030502331.0,271630702032.0,0.0,23.0
270030502331.0,271630702064.0,0.0,2.0
270030502331.0,270030502102.0,0.0,10.0
270030512012.0,270030512021.0,0.0,2.0
270030511014.0,270030516001.0,0.0,26.0
270030511014.0,270530268204.0,0.0,33.0
270030511014.0,271630701032.0,0.0,28.0
270030511014.0,271630701063.0,0.0,1.0
270030511014.0,270030501071.0,0.0,20.0
270030511014.0,270530269092.0,0.0,30.0
270030502202.0,270530271024.0,0.0,2.0
270030502202.0,270030502241.0,0.0,11.0
270030506102.0,270030501142.0,0.0,21.0
270030506102.0,270530269093.0,0.0,72.0
270030506102.0,270030501163.0,0.0,7.0
270030506102.0,270030502231.0,0.0,14.0
270030506102.0,270530268123.0,0.0,49.0
270030501093.0,270030501094.0,0.0,6.0
271230301004.0,271630711013.0,0.0,1.0
271230301004.0,271630702062.0,0.0,3.0
271230301004.0,271230419003.0,0.0,2.0
271230301004.0,271230420011.0,0.0,4.0
271230302011.0,271230419001.0,0.0,1.0
271230302011.0,271230416012.0,0.0,1.0
271230302021.0,271230302014.0,0.0,2.0
271230301003.0,271230420012.0,0.0,2.0
271230303001.0,271230416012.0,0.0,4.0
271230303001.0,271230311001.0,0.0,1.0
271630705023.0,271630705022.0,0.0,9.0
271230304001.0,271230422022.0,0.0,2.0
271230304001.0,271230308001.0,0.0,2.0
271230304003.0,271230304002.0,0.0,1.0
271230304003.0,271230308004.0,0.0,1.0
271230305003.0,271230306023.0,0.0,2.0
271230305003.0,271230305004.0,0.0,7.0
271230305003.0,271230309001.0,0.0,2.0
271230305003.0,271230314001.0,0.0,2.0
271230306011.0,271230306024.0,0.0,4.0
271630704032.0,271630704052.0,0.0,3.0
271630704032.0,271630704042.0,0.0,4.0
271630704041.0,271630704042.0,0.0,4.0
271630704061.0,271630707013.0,0.0,4.0
271630704061.0,271630704063.0,0.0,8.0
271630704062.0,271630707012.0,0.0,14.0
271630705024.0,271630704042.0,0.0,6.0
270531036002.0,270531262001.0,0.0,3.0
270531036002.0,270530024002.0,0.0,7.0
270531039001.0,271630702051.0,0.0,2.0
270531023002.0,270531023001.0,0.0,2.0
270531026001.0,270530006034.0,0.0,2.0
270531026001.0,270531012001.0,0.0,2.0
270531026001.0,270531019002.0,0.0,2.0
270531026001.0,270531012002.0,0.0,2.0
271630706022.0,271630707042.0,0.0,14.0
271630706022.0,271630711011.0,0.0,2.0
270531034001.0,270530033002.0,0.0,2.0
270531040001.0,270530011002.0,0.0,2.0
270531040001.0,270531026002.0,0.0,2.0
270531040004.0,271630702051.0,0.0,2.0
270531040005.0,271230411074.0,0.0,1.0
270531040005.0,271230413012.0,0.0,2.0
270531040005.0,271230411071.0,0.0,4.0
270531040005.0,271230411031.0,0.0,2.0
270531040005.0,270530201011.0,0.0,2.0
270531261003.0,270531044001.0,0.0,2.0
270531261003.0,270531261004.0,0.0,2.0
270531261003.0,270530033002.0,0.0,1.0
270531261001.0,271630702053.0,0.0,2.0
270531261001.0,271630702062.0,0.0,1.0
270531048001.0,271630702051.0,0.0,4.0
270531004003.0,270530001021.0,0.0,2.0
270531009003.0,270531004001.0,0.0,1.0
270531009003.0,270531257003.0,0.0,1.0
270531012004.0,271630702051.0,0.0,2.0
270530268101.0,270530268112.0,0.0,2.0
270530268113.0,270530268112.0,0.0,2.0
270531099002.0,270531109003.0,0.0,2.0
270531091001.0,271390812001.0,0.0,1.0
270531091001.0,271390813001.0,0.0,1.0
270531054001.0,270530033002.0,0.0,1.0
270531054001.0,270530059012.0,0.0,1.0
270531060002.0,271630702051.0,0.0,2.0
271630709102.0,271630709121.0,0.0,6.0
271630709102.0,271630709111.0,0.0,5.0
271630709102.0,271630709113.0,0.0,2.0
271630709102.0,271630709093.0,0.0,2.0
271630709102.0,271230425014.0,0.0,4.0
271630709102.0,271230425013.0,0.0,4.0
271630709102.0,271230425011.0,0.0,2.0
270531111003.0,270531105003.0,0.0,2.0
271630710011.0,271630709101.0,0.0,9.0
271630710011.0,271230425041.0,0.0,10.0
271630710011.0,271230425011.0,0.0,4.0
271630710011.0,271230374032.0,0.0,9.0
271630710012.0,271230425031.0,0.0,15.0
271630710012.0,271230425042.0,0.0,6.0
270531088003.0,270531074001.0,0.0,2.0
270531049002.0,270531076002.0,0.0,3.0
270531049003.0,271630702051.0,0.0,2.0
270531049003.0,271630702053.0,0.0,1.0
270531049004.0,270531074001.0,0.0,3.0
270531049004.0,270531074002.0,0.0,2.0
270531049004.0,270531089001.0,0.0,2.0
270531049004.0,270531087001.0,0.0,2.0
270531049005.0,271630702053.0,0.0,2.0
271630710061.0,271630710133.0,0.0,4.0
271630710061.0,271630710161.0,0.0,3.0
271630710061.0,271630710142.0,0.0,4.0
271630710061.0,271630710162.0,0.0,5.0
270531260001.0,271630702051.0,0.0,2.0
270190906011.0,270530275043.0,0.0,8.0
270190906011.0,270190907022.0,0.0,302.0
270190906021.0,270530272031.0,0.0,4.0
270190907022.0,270190911001.0,0.0,71.0
270190907022.0,271390813004.0,0.0,42.0
270190907022.0,270190911002.0,0.0,57.0
270190907022.0,270190904012.0,0.0,11.0
270190907022.0,271390808001.0,0.0,43.0
270190907022.0,271390813003.0,0.0,78.0
270190907022.0,271390808002.0,0.0,35.0
270190907022.0,270530260221.0,0.0,55.0
270190907022.0,271390803023.0,0.0,1.0
270190907022.0,271390812001.0,0.0,27.0
270190907022.0,271390806002.0,0.0,9.0
270190907022.0,271390808003.0,0.0,13.0
270190909004.0,270190908003.0,0.0,1.0
270190909004.0,271390806001.0,0.0,2.0
271630710062.0,271630710133.0,0.0,1.0
271630710062.0,271630710131.0,0.0,34.0
270190907013.0,270530275032.0,0.0,6.0
270190907013.0,270530275033.0,0.0,6.0
270190907013.0,270530276022.0,0.0,8.0
270190907013.0,270530272031.0,0.0,2.0
270190907013.0,270530272033.0,0.0,5.0
270190907013.0,270530276014.0,0.0,10.0
270190909002.0,271390807001.0,0.0,3.0
270190909002.0,270190910002.0,0.0,12.0
270531008002.0,270531257003.0,0.0,1.0
270530239021.0,270530239022.0,0.0,4.0
270530216012.0,270530214002.0,0.0,2.0
270530216012.0,270530210012.0,0.0,8.0
270530216012.0,270530210021.0,0.0,6.0
270530216012.0,270530210013.0,0.0,2.0
270530216012.0,270531021002.0,0.0,2.0
270530216012.0,270530271023.0,0.0,4.0
270530216012.0,270530216013.0,0.0,1.0
270530216012.0,270530215051.0,0.0,9.0
270530216012.0,270530265113.0,0.0,5.0
270530216012.0,270530216024.0,0.0,2.0
270530216012.0,270530265111.0,0.0,2.0
270530216012.0,270531257002.0,0.0,2.0
270530216012.0,270530216025.0,0.0,2.0
270530216012.0,270530267154.0,0.0,8.0
270530216021.0,270531028002.0,0.0,2.0
270530216021.0,270530216026.0,0.0,2.0
270530216021.0,270530027002.0,0.0,1.0
270530215042.0,270530267153.0,0.0,2.0
270530215042.0,270530266121.0,0.0,1.0
270530215043.0,270530266121.0,0.0,6.0
270370607271.0,270370607323.0,0.0,8.0
270370607271.0,270370607311.0,0.0,28.0
270370607271.0,270370607313.0,0.0,4.0
270370607211.0,270370607503.0,0.0,205.0
270370607211.0,270370607212.0,0.0,4.0
271230418002.0,271230416012.0,0.0,1.0
271230418002.0,271230417003.0,0.0,1.0
271230303007.0,271230303003.0,0.0,2.0
271230303007.0,271230303006.0,0.0,2.0
271230303007.0,271230312001.0,0.0,2.0
271230303007.0,271230308004.0,0.0,3.0
271230403011.0,271630704051.0,0.0,16.0
271230403011.0,271230403022.0,0.0,3.0
271230350001.0,271230351001.0,0.0,2.0
271230310003.0,271230311002.0,0.0,3.0
271230308002.0,271230314002.0,0.0,2.0
271230322002.0,271230321002.0,0.0,1.0
271230322002.0,271230311001.0,0.0,1.0
270190901003.0,270190902001.0,0.0,2.0
271230352003.0,271630704052.0,0.0,2.0
271230325002.0,271230325004.0,0.0,1.0
271230411042.0,271630701063.0,0.0,2.0
271230340002.0,271230327001.0,0.0,2.0
271230310004.0,271230311002.0,0.0,3.0
271230310004.0,271230311003.0,0.0,1.0
270190909001.0,271390803022.0,0.0,10.0
270190909001.0,270530275012.0,0.0,7.0
270190909001.0,270530276022.0,0.0,1.0
270190909001.0,270530276025.0,0.0,2.0
270190909001.0,270530276026.0,0.0,9.0
270190909001.0,270530277001.0,0.0,3.0
270190909001.0,270530277005.0,0.0,4.0
270190909001.0,271390804002.0,0.0,17.0
270190909001.0,271390805002.0,0.0,12.0
270190909001.0,270530272015.0,0.0,8.0
270190909001.0,270530277004.0,0.0,4.0
270190909001.0,270530276012.0,0.0,2.0
270190909001.0,271390807002.0,0.0,3.0
270190910001.0,271390807001.0,0.0,14.0
270530209022.0,270530267152.0,0.0,1.0
270530240042.0,271390809041.0,0.0,4.0
270530267164.0,270530267153.0,0.0,107.0
270530238023.0,271390811002.0,0.0,2.0
270531067003.0,271630702051.0,0.0,2.0
270531039002.0,270530006033.0,0.0,2.0
270531039002.0,270530024001.0,0.0,2.0
270531039002.0,270531025001.0,0.0,2.0
270531039002.0,270531005002.0,0.0,2.0
270531039002.0,270531018001.0,0.0,1.0
270531039002.0,270530006012.0,0.0,2.0
270531039002.0,270030515022.0,0.0,2.0
270531039002.0,271230419002.0,0.0,2.0
270531039002.0,270530201013.0,0.0,4.0
270530267022.0,270530268163.0,0.0,14.0
270530267022.0,270530268164.0,0.0,2.0
270530267022.0,270530268121.0,0.0,3.0
270530267022.0,270530267021.0,0.0,6.0
270530216023.0,270530267152.0,0.0,11.0
270530216023.0,270530267153.0,0.0,3.0
270530216023.0,270530271011.0,0.0,1.0
270530216023.0,270530266132.0,0.0,35.0
270530223021.0,270530270023.0,0.0,8.0
270530223021.0,270530224004.0,0.0,2.0
270190905021.0,270530275013.0,0.0,8.0
270531013002.0,270531257002.0,0.0,2.0
270530068001.0,270530033002.0,0.0,1.0
270530068001.0,270531052012.0,0.0,2.0
270530068001.0,270530068002.0,0.0,6.0
270531069002.0,271630702051.0,0.0,2.0
270530205003.0,270530203012.0,0.0,2.0
270530232005.0,270530270021.0,0.0,8.0
270530232005.0,270530270022.0,0.0,2.0
270530232005.0,270530271011.0,0.0,1.0
270530232005.0,270190912012.0,0.0,58.0
270530232005.0,271390812001.0,0.0,6.0
270530096002.0,270530095002.0,0.0,2.0
270530120034.0,270530249012.0,0.0,1.0
270530120034.0,270530120033.0,0.0,2.0
270530120034.0,270530117042.0,0.0,3.0
270530120034.0,270530120036.0,0.0,2.0
270530209032.0,270530267152.0,0.0,1.0
270530209032.0,270530211002.0,0.0,1.0
270530268183.0,270530268162.0,0.0,8.0
270530260051.0,270530260212.0,0.0,12.0
270530260051.0,270530260052.0,0.0,5.0
270530260051.0,270530260153.0,0.0,4.0
270030501101.0,270030501154.0,0.0,17.0
270030505042.0,270030502242.0,0.0,8.0
271230305002.0,271230305001.0,0.0,13.0
271230418004.0,271230417003.0,0.0,3.0
271230307043.0,271230307041.0,0.0,7.0
271230307043.0,271230307032.0,0.0,1.0
271230307043.0,271230307042.0,0.0,2.0
270190907012.0,270190907022.0,0.0,138.0
271230334001.0,271230324002.0,0.0,2.0
271230334001.0,271230353004.0,0.0,4.0
271230334001.0,271230429004.0,0.0,3.0
271230334001.0,271230352001.0,0.0,2.0
271230334001.0,271230353001.0,0.0,2.0
271230334003.0,271230321001.0,0.0,2.0
271230334003.0,271230321002.0,0.0,2.0
270530228011.0,270530270011.0,0.0,4.0
270530204001.0,270530204002.0,0.0,10.0
270530204001.0,270530001013.0,0.0,2.0
270530204001.0,270530001014.0,0.0,2.0
270530204001.0,270530001023.0,0.0,2.0
270530204001.0,270530003002.0,0.0,2.0
270530204001.0,270530003001.0,0.0,2.0
270530204001.0,270531002002.0,0.0,2.0
270530204001.0,270531004001.0,0.0,1.0
270530204001.0,270530001022.0,0.0,8.0
270530204001.0,270531002003.0,0.0,2.0
270530204001.0,270531009004.0,0.0,2.0
271390804003.0,271390804002.0,0.0,2.0
271390805001.0,271390806002.0,0.0,3.0
270531262002.0,271630702051.0,0.0,2.0
270531055003.0,271630702051.0,0.0,2.0
270530267085.0,270530267143.0,0.0,6.0
270530267085.0,270530267161.0,0.0,2.0
270531062001.0,270531259002.0,0.0,1.0
270531062001.0,271630702053.0,0.0,1.0
270530267101.0,270530269092.0,0.0,61.0
270530221012.0,270530267152.0,0.0,2.0
270530220001.0,270530227001.0,0.0,4.0
270530220001.0,270530221022.0,0.0,1.0
270530220001.0,270530220002.0,0.0,102.0
270530220001.0,270530224001.0,0.0,2.0
270530220001.0,270530224003.0,0.0,2.0
270530261043.0,270530262011.0,0.0,7.0
270530240051.0,270531114004.0,0.0,2.0
270530240051.0,270530241003.0,0.0,9.0
270530240051.0,270530238011.0,0.0,2.0
270530240051.0,270530238021.0,0.0,2.0
270530240051.0,270530239011.0,0.0,2.0
270530240051.0,270530240052.0,0.0,2.0
270530240051.0,270530242001.0,0.0,5.0
270530240051.0,270530242002.0,0.0,23.0
270530240051.0,270530120012.0,0.0,1.0
270530245002.0,270530254013.0,0.0,2.0
270530249032.0,270539800001.0,0.0,180.0
270530251002.0,270530248011.0,0.0,4.0
270530251002.0,270530249031.0,0.0,4.0
270530251002.0,270530249032.0,0.0,178.0
270530251002.0,270530248023.0,0.0,2.0
270530251002.0,270530249021.0,0.0,2.0
270530251002.0,270530248021.0,0.0,2.0
270530251002.0,270530249022.0,0.0,4.0
270530251002.0,270530252011.0,0.0,2.0
270530251002.0,270530252053.0,0.0,2.0
270530265051.0,270530266121.0,0.0,1.0
270030504012.0,270530269102.0,0.0,32.0
270030504012.0,270030504022.0,0.0,11.0
270530260192.0,270530260181.0,0.0,4.0
270530260192.0,270530260151.0,0.0,5.0
270530260192.0,270530260152.0,0.0,9.0
270530260192.0,270530260053.0,0.0,6.0
270530260192.0,270530260063.0,0.0,4.0
270530260192.0,270530260191.0,0.0,17.0
270030505011.0,270530269102.0,0.0,5.0
270030505011.0,270530271021.0,0.0,4.0
270030505011.0,270030505014.0,0.0,8.0
270030505011.0,270030505013.0,0.0,1.0
270030505011.0,270530267061.0,0.0,2.0
271230349003.0,271630704052.0,0.0,2.0
270530263012.0,270530266062.0,0.0,2.0
270530263012.0,270530273001.0,0.0,12.0
270530264043.0,270530262012.0,0.0,14.0
270530264043.0,270530263011.0,0.0,6.0
270530264043.0,270530263021.0,0.0,10.0
270530264043.0,270530263024.0,0.0,4.0
270030504023.0,270530269032.0,0.0,22.0
270030504023.0,270530269071.0,0.0,26.0
270030508213.0,270030508211.0,0.0,2.0
270030508213.0,270030508181.0,0.0,2.0
270030508212.0,270030508183.0,0.0,3.0
270530267071.0,270530267082.0,0.0,9.0
270030508131.0,271230407061.0,0.0,2.0
270030508131.0,271230407071.0,0.0,2.0
270030508131.0,270030508133.0,0.0,4.0
270030508131.0,271230406011.0,0.0,2.0
270030508131.0,271230409022.0,0.0,6.0
270030508131.0,271230407063.0,0.0,4.0
270030508131.0,271230408012.0,0.0,3.0
270030508131.0,271230410011.0,0.0,2.0
270030508131.0,271230412003.0,0.0,2.0
270030508131.0,271230411053.0,0.0,3.0
270030508131.0,270030508134.0,0.0,4.0
270030508131.0,270030509011.0,0.0,3.0
270030510011.0,271230410022.0,0.0,9.0
270030510011.0,271230410021.0,0.0,4.0
270030508102.0,270030508183.0,0.0,10.0
270030508102.0,270030508092.0,0.0,4.0
270030510012.0,270030511021.0,0.0,8.0
270030510012.0,271230406013.0,0.0,1.0
270030510012.0,271230407072.0,0.0,8.0
270030510012.0,271230409021.0,0.0,2.0
270030512061.0,270030513042.0,0.0,6.0
270030512061.0,270030512022.0,0.0,8.0
270190905032.0,270530275011.0,0.0,7.0
270190905032.0,270190905031.0,0.0,1.0
270190905032.0,270530272031.0,0.0,13.0
270190905032.0,270530275041.0,0.0,6.0
270190905032.0,270530275013.0,0.0,27.0
270530268122.0,270530268123.0,0.0,2.0
270530268232.0,270530268102.0,0.0,2.0
270030506061.0,270530268204.0,0.0,4.0
270530267081.0,270530267142.0,0.0,12.0
270030502332.0,270030502161.0,0.0,5.0
270531075001.0,271630702051.0,0.0,3.0
270530264042.0,270530274002.0,0.0,4.0
270530264042.0,270530274003.0,0.0,2.0
270530264042.0,270530274004.0,0.0,2.0
270530264042.0,270530272012.0,0.0,7.0
270530264042.0,270530272021.0,0.0,2.0
270530264042.0,270530264021.0,0.0,3.0
270530264042.0,270530274001.0,0.0,2.0
270530264042.0,270530264024.0,0.0,3.0
270530264042.0,270530262022.0,0.0,2.0
270530264042.0,270530262021.0,0.0,9.0
270530264042.0,270530262052.0,0.0,2.0
270530264042.0,270530262062.0,0.0,2.0
270530264042.0,270530262063.0,0.0,2.0
270530264042.0,270530264041.0,0.0,2.0
270530264042.0,270530222004.0,0.0,6.0
270530264042.0,270530222001.0,0.0,4.0
270530264042.0,270530235013.0,0.0,2.0
270530264042.0,270530222002.0,0.0,4.0
270530264042.0,270530266091.0,0.0,19.0
270530264042.0,270530262083.0,0.0,2.0
270530264031.0,270530271013.0,0.0,4.0
270530264031.0,270530271023.0,0.0,2.0
270530264031.0,270530265071.0,0.0,28.0
270530267104.0,270530267133.0,0.0,4.0
270530267104.0,270530267164.0,0.0,32.0
270530267104.0,270530267101.0,0.0,63.0
270530267104.0,270530267103.0,0.0,2.0
270370611021.0,270370614012.0,0.0,9.0
270370607091.0,271390802022.0,0.0,15.0
270530267105.0,270530267164.0,0.0,75.0
270530267105.0,270530267112.0,0.0,5.0
270370602021.0,270370602022.0,0.0,2.0
270370603011.0,271630710031.0,0.0,1.0
270370603011.0,270370603012.0,0.0,2.0
271390809062.0,271390809042.0,0.0,2.0
270530216022.0,270530216023.0,0.0,50.0
271230301002.0,271630711013.0,0.0,2.0
270030505012.0,270530269064.0,0.0,11.0
270030506021.0,270030506071.0,0.0,9.0
270030506022.0,270530268204.0,0.0,14.0
270030506022.0,270030506074.0,0.0,23.0
270030506054.0,270530268204.0,0.0,11.0
270030506054.0,270530269062.0,0.0,1.0
270030506073.0,270530268204.0,0.0,2.0
270030506091.0,270030505054.0,0.0,8.0
270030506092.0,270530271021.0,0.0,8.0
270030506092.0,270030516003.0,0.0,14.0
